/*
**
**  Swift/XRT light curve for 1ES 1959+650.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   57557.779561       0.031635       20.27978        0.17120        0.15444     0
   57558.621683       0.071349       15.42706        0.23644        0.10742     1
   57564.056040       0.002225       13.49183        0.20069        0.99816     0
   57566.994911       0.001589       12.31157        0.22367        0.99943     0
   57569.770041       0.002833       17.87420        0.26837        0.99898     0
   57570.706149       0.005781       21.77523        0.15715        1.00000     0
   57571.240415       0.002604       25.03162        0.25152        0.99938     0
   57580.364812       0.004627       18.81000        0.16512        1.00000     0
   57582.293283       0.005987       14.32601        0.12453        0.99903     0
   57584.321995       0.035648       11.78395        0.11026        0.18171     0
   57586.613750       0.005694       13.62813        0.12451        1.00000     0
   57588.405612       0.070768       12.16379        0.20056        0.11516     1
   57589.472224       0.003469       10.82179        0.14393        0.99763     0
   57592.524218       0.005639       10.13694        0.10911        0.99795     0
   57598.169034       0.008678       18.82808        0.11803        0.99967     0
   57599.692872       0.005784       13.48757        0.12790        0.99900     0
   57600.892499       0.008154       16.90327        0.11802        0.99965     0
   57602.150236       0.006016       17.89306        0.14260        1.00000     0
   57603.778400       0.036166       10.41241        0.09312        0.22996     0
   57606.996580       0.003385        5.52771        0.10902        0.98388     0
   57609.991661       0.004829       10.52568        0.12023        0.99820     0
   57612.246053       0.009456        7.55232        0.07542        0.99357     0
   57618.493594       0.265356        8.84281        0.08432        0.03334     0
   57621.212983       0.007807        8.32390        0.14159        0.95145     0
   57631.798955       0.005897        8.38205        0.13546        0.98381     0
   57634.092115       0.037717        5.25802        0.06735        0.22107     0
   57654.758329       0.032161       10.62113        0.11370        0.17869     0
   57656.109647       0.005781       10.55127        0.11948        0.99700     0
   57657.293287       0.005784       11.86858        0.11543        0.99700     0
   57660.291715       0.006189        6.50354        0.08360        0.99252     0
   57663.016120       0.005379       12.59555        0.12378        1.00000     0
   57668.664503       0.006331       10.66526        0.10547        0.99817     0
   57670.419524       0.305443        7.29411        0.08940        0.01973     0
   57682.697566       0.005203        9.94318        0.11317        0.99833     0
   57684.195187       0.167266       11.23492        0.11767        0.03341     0
   57691.525986       0.005231       17.20631        0.14593        0.99945     0
   57692.529839       0.005781       20.94269        0.15335        1.00000     0
   57693.119518       0.004080       14.61500        0.32823        0.96065     0
