/*
**
**  Swift/XRT light curve for PG 1553+113.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   59441.002760       0.000436        4.06746        0.46850        0.99892     1
   59441.541092       0.537381        4.67806        0.08045        0.00995     0
   59453.644019       0.368455        2.79627        0.05441        0.01776     0
   59460.786725       0.006328        3.17606        0.06007        0.96113     0
   59469.754875       0.006215        2.94375        0.05943        0.96043     0
   59479.237205       0.006505        3.37061        0.06135        0.96708     0
   59487.860510       0.004740        2.79661        0.06739        0.93834     0
   59496.097827       0.006334        2.50748        0.05389        0.96300     0
   59647.528898       0.006507        2.97627        0.10431        0.97771     1
   59656.551051       0.001002        1.80779        0.21155        0.95949     1
   59661.593024       0.004881        2.50158        0.11033        0.97448     1
   59665.504871       0.005520        1.26308        0.06170        0.96998     1
   59673.457254       0.005200        1.43155        0.06796        0.96879     1
   59675.979369       0.006043        1.65864        0.05910        0.98591     1
   59683.938682       0.006435        1.76905        0.07096        0.97335     1
   59692.500739       0.006202        2.30243        0.09298        0.98856     1
   59693.075966       0.037897        3.16396        0.11326        0.14610     1
   59693.107433       0.000061        2.83991        0.70998        0.95344     0
   59701.097637       0.035171        2.66363        0.37900        0.00401     0
   59701.101477       0.038783        2.55361        0.08521        0.23151     1
   59702.395447       0.005200        2.92688        0.12158        0.98324     1
   59705.074492       0.034818        3.87042        1.02086        0.00224     0
   59705.079921       0.040192        2.67418        0.07612        0.27996     1
   59707.129739       0.033053        2.87425        0.53075        0.00250     0
   59707.133782       0.037040        2.75226        0.08453        0.28290     1
   59709.126432       0.031869        3.06796        0.07915        0.37352     1
   59731.372790       0.002876        2.95692        0.15874        0.98094     1
   59736.811645       0.002934        2.34812        0.12286        0.97611     1
   59743.396422       0.229910        2.95001        0.64604        0.00026     0
   59743.398541       0.231986        2.94610        0.13183        0.02061     1
   59752.067317       0.000075        2.92943        0.54400        0.89640     0
   59752.070850       0.003443        3.12451        0.14897        0.96213     1
   59760.550362       0.000069        5.05304        0.73075        0.92411     0
   59760.555777       0.005331        3.45889        0.12602        0.98460     1
   59767.502737       0.000211        4.43222        0.38381        0.99029     0
   59767.505970       0.003007        3.84963        0.17369        0.98543     1
   59769.101875       0.000136        4.71300        0.49224        0.97154     0
   59769.104832       0.002803        3.84966        0.18332        0.98012     1
   59776.791653       0.000162        3.95973        0.42593        0.96770     0
   59776.797974       0.006144        3.75167        0.12017        0.97854     1
   59794.550908       0.000113        4.43372        0.59510        0.97770     0
   59794.556758       0.005723        3.81722        0.12823        0.97761     1
   59803.642261       0.000116        3.94319        0.51705        0.90663     0
   59803.648246       0.005854        3.54402        0.12176        0.96774     1
   59812.519225       0.000069        3.81672        0.65169        0.92335     0
   59812.524930       0.005621        3.41758        0.12189        0.97687     1
   59821.551175       0.006420        3.62504        0.11642        0.99039     1
   59830.294672       0.266369        4.43725        0.52583        0.00041     0
   59830.298274       0.269767        4.34796        0.13199        0.02279     1
   59839.105908       0.659633        3.84691        0.50341        0.00018     0
   59839.109336       0.662870        3.63520        0.12254        0.01010     1
   59857.610907       0.000130        3.74193        0.45716        0.96642     0
   59857.616283       0.005229        3.71908        0.13232        0.95896     1
   59937.854768       0.000119        4.00216        0.49495        0.95752     0
   59937.860436       0.005534        3.35966        0.12379        0.96891     1
   59942.879686       0.000113        4.63714        0.53634        0.97766     0
   59942.887453       0.007640        3.27610        0.10388        0.98060     1
   59947.129733       0.000049        2.99011        0.67897        0.92744     0
   59947.137470       0.007669        3.46348        0.10363        0.97731     1
   59952.497908       0.196762        4.15488        0.33326        0.00137     0
   59952.500782       0.199173        3.96760        0.11185        0.03972     1
   59957.870822       0.007626        3.40973        0.10318        0.98453     1
   59987.984182       0.000038        3.58294        0.83590        0.96155     0
   59987.992094       0.007858        3.45041        0.10298        0.97941     1
   59992.636697       0.004968        3.76288        0.13320        0.98277     1
   59997.660414       0.000087        2.99688        0.50540        0.95254     0
   59997.668434       0.007916        4.14145        0.11115        0.99443     1
   59999.228643       0.037992        3.77468        0.06432        0.19703     0
   60000.156842       0.036198        3.53716        0.05891        0.20634     0
   60001.213438       0.037931        4.96156        0.06435        0.22172     0
   60002.209254       0.036534        4.98066        0.07156        0.19138     0
   60009.516902       0.000038        3.14316        0.77604        0.95882     0
   60009.522359       0.005403        4.36294        0.14254        0.97720     1
   60012.161821       0.000049        5.04986        0.82206        0.98585     0
   60012.169122       0.007234        4.02465        0.11398        0.98994     1
   60017.720218       0.000321        4.23902        0.30801        0.97015     0
   60017.727965       0.007408        3.29724        0.10492        0.98383     1
   60022.626159       0.007147        3.16833        0.10313        0.98573     1
   60027.175063       0.131528        4.36709        0.38010        0.00168     0
   60027.178384       0.134782        4.17992        0.13439        0.04191     1
   60031.413046       0.005011        4.49430        0.15843        0.96908     1
   60032.538138       0.000625        5.61596        0.25395        0.97371     0
   60032.543687       0.004910        4.87814        0.15736        0.98533     1
   60041.467302       0.196238        5.37548        0.30264        0.00210     0
   60041.472720       0.200873        4.86548        0.11789        0.04118     1
   60057.164586       0.000136        6.02818        0.56611        0.99276     0
   60057.166381       0.001641        5.92395        0.30583        0.99761     1
   60057.675657       0.000038        5.50690        1.07586        0.88299     0
   60057.681405       0.005694        5.75368        0.15279        0.99892     1
   60068.341321       0.337604        7.58686        0.16321        0.00601     0
   60068.341784       0.339460        7.09511        0.17168        0.01678     1
   60077.396804       0.001377        6.94682        0.19200        0.98691     0
   60077.403951       0.005752        6.19395        0.17425        0.99750     1
   60086.988521       0.000969        6.21059        0.21249        0.97578     0
   60086.994753       0.005244        5.69955        0.16080        0.99489     1
   60092.132526       0.068414        6.36845        0.20181        0.01538     0
   60092.138657       0.072613        5.41503        0.11545        0.13233     1
   60095.845209       0.000119        6.38933        0.61205        0.98217     0
   60095.851821       0.006478        4.72770        0.13283        0.98835     1
   60107.819805       0.005839        5.03492        0.14773        0.99460     1
   60113.511456       0.002426        4.55150        0.21257        0.99550     1
   60122.295513       0.000093        4.47553        0.60056        0.95973     0
   60122.302321       0.006696        3.47946        0.11766        0.98058     1
   60129.752534       0.000098        5.26363        0.62936        0.96627     0
   60129.760684       0.008033        3.74099        0.11157        0.94409     1
   60136.569263       0.007829        3.00751        0.09650        0.98343     1
   60143.443316       0.002949        6.85975        1.32016        0.03445     1
   60152.698706       0.000064        2.68878        0.58678        0.86610     0
   60152.703896       0.005113        2.79588        0.11544        0.97775     1
